Date,Algorithm,ArraySizeA,ArraySizeB,AvgTime,Speedup,MinSpeedup,MaxSpeedup,MaxCPUs,L1CacheSize,L2CacheSize,L3CacheSize,CacheLineLength,BlockSize,NumRuns
2025-04-22 21:31:55,FunnelSort,1048576,,10110600,1.254307360591854,1.254307360591854,1.254307360591854,32,32768,1048576,33554432,64,,262144
2025-04-22 21:31:55,FunnelSort,1048576,,35518700,1.4383634536173904,1.4383634536173904,1.4383634536173904,32,32768,1048576,33554432,64,,1048576
2025-04-22 21:31:56,FunnelSort,1048576,,36019800,1.399471957090267,1.399471957090267,1.399471957090267,32,32768,1048576,33554432,64,,33554432
2025-04-22 21:32:00,FunnelSort,1048576,,35019400,1.414433142772292,1.414433142772292,1.414433142772292,32,32768,1048576,33554432,64,,1073741824
2025-04-22 21:40:10,FunnelSort,1024,,1058300,0.5156382878200888,0.5156382878200888,0.5156382878200888,32,32768,1048576,33554432,64,,
2025-04-22 21:40:10,FunnelSort,4096,,1048800,1.4949466056445462,1.4949466056445462,1.4949466056445462,32,32768,1048576,33554432,64,,
2025-04-22 21:40:10,FunnelSort,16384,,1651000,0.9619018776499092,0.9619018776499092,0.9619018776499092,32,32768,1048576,33554432,64,,
2025-04-22 21:40:10,FunnelSort,65536,,3107600,1.1830994980048912,1.1830994980048912,1.1830994980048912,32,32768,1048576,33554432,64,,
2025-04-22 21:40:10,FunnelSort,262144,,9896500,1.2824938109432629,1.2824938109432629,1.2824938109432629,32,32768,1048576,33554432,64,,
2025-04-22 21:40:10,FunnelSort,1048576,,36008300,1.4228358461799084,1.4228358461799084,1.4228358461799084,32,32768,1048576,33554432,64,,
2025-04-22 21:40:10,FunnelSort,33554432,,36704300,1.3645185986383066,1.3645185986383066,1.3645185986383066,32,32768,1048576,33554432,64,,
2025-04-22 21:40:15,FunnelSort,1073741824,,35556500,1.4210397536315442,1.4210397536315442,1.4210397536315442,32,32768,1048576,33554432,64,,
2025-04-22 22:02:35,FunnelSort,1024,,30009,1.3338665067146522,+Inf,0.03998002397123452,32,32768,1048576,33554432,64,,
2025-04-22 22:02:35,FunnelSort,2048,,55036,1.0026346391452867,+Inf,0.036731012447580376,32,32768,1048576,33554432,64,,
2025-04-22 22:02:35,FunnelSort,4096,,115051,0.6988813656552312,+Inf,0.0535225986820209,32,32768,1048576,33554432,64,,
2025-04-22 22:02:35,FunnelSort,8192,,180118,1.5830400071064525,+Inf,0.18974778731616423,32,32768,1048576,33554432,64,,
2025-04-22 22:02:35,FunnelSort,16384,,413705,1.4391680061879841,+Inf,0.3934388422652481,32,32768,1048576,33554432,64,,
2025-04-22 22:02:35,FunnelSort,32768,,936385,1.3544428840701208,+Inf,0.8038790644609242,32,32768,1048576,33554432,64,,
2025-04-22 22:02:36,FunnelSort,65536,,1866117,1.4139386758708055,2.644127668103016,0.8722273643846484,32,32768,1048576,33554432,64,,
2025-04-22 22:02:37,FunnelSort,131072,,4032681,1.3837590922763294,1.861078908751334,1.108293743793446,32,32768,1048576,33554432,64,,
2025-04-22 22:02:39,FunnelSort,262144,,8148044,1.4387828538972052,1.6747762110887299,1.2335216069192647,32,32768,1048576,33554432,64,,
2025-04-22 22:02:44,FunnelSort,524288,,17289844,1.4262068529941623,1.5379703618695972,1.296240104292608,32,32768,1048576,33554432,64,,
2025-04-22 22:02:53,FunnelSort,1048576,,36064581,1.4235283920254058,1.486099878133856,1.3659317605553234,32,32768,1048576,33554432,64,,
2025-04-22 22:06:10,FunnelSort,1024,,30003,0.6666666666666666,+Inf,0.01999600119964011,32,32768,1048576,33554432,64,,
2025-04-22 22:06:10,FunnelSort,2048,,45390,1.3215245648821325,+Inf,0.05987622279896187,32,32768,1048576,33554432,64,,
2025-04-22 22:06:10,FunnelSort,4096,,92871,1.457839368586534,+Inf,0.24906364974245768,32,32768,1048576,33554432,64,,
